TEXT,LANG
ôwêhti Nhũm Jejus arĩ mẽ inhmã kapẽr nẽ mẽ inhmã: —E pa mẽ amã awjarẽ ka mẽ ixujarẽnh ma. Nà koja mẽhõ my hkrit ôwêhti xohtô nẽ. Nẽ apkati mẽ ma hamãr o pa. Hãmri nhũm pyxire nẽ tanhmã amnhĩ to nẽ kêp akunok. Kwỳ kaga nẽ ma nhỹhỹm ahte tẽ nẽ kêp akunok. Hãmri nhũm mytita ma akupỹm o mõr kaxyw hkwỳ ho pikuprõnh pa hãmri nẽ tee ri hkwỳ kaêx ã pikunor xwỳnhta japêr nom nhỹri omunh kêt nẽ. Hãmri nẽ tee ri hkukamã hamaxpẽr nẽ ma hkwỳ ho mõ nẽ nhỹri kure. Kutêp apkur kaxyw nhỹri kure hãmri nẽ ma akupỹm pikunor xwỳnhta japêr o tẽ.,apinaye
Nhũm pre Jejusja ã mẽ kãm ujarẽnh ry anẽ nhũm mẽ amnhĩ jaêr pê kot tanhmã mẽ ahkre htoja mar o hkrĩ. Hãmri nẽ axpẽn mã harẽnh o: —Hêxta waa nẽ. Ãm hãmri na ã mẽ pamã kapẽr anẽ. àhpumunh tỳx kôt na hte ãm hãmri tanhmã mẽ pamã ujarẽnh to. Pẽr ãm Tĩrtũm kapẽr tũm o mẽ ahkre xwỳnhjê kurom àhpumunh tỳx kumrẽx. Anẽ.,apinaye
Nẽ koja mẽhõ mẽ ate Tĩrtũm kapẽr mar xà hkôt amnhĩ nhĩpêx o apa hã mẽ apumu nẽ hã tanhmã mẽ anhĩpêx kati hto. Tã nom koja Tĩrtũm arĩ mẽ ato mex nẽ. Mẽ apê hkra jakamã mẽ kot tanhmã mẽ anhĩpêx hto htã ka mẽ ajamakêtkati nẽ axàmnhĩx akĩnh nẽ ri apa.,apinaye
Tĩrtũm krajaja kot tanhmã amnhĩ nhĩpêx to hã mẽ Nẽ kwa kêr ka mẽ amnhĩ pumunh mex o ri apa. Nẽ mẽ ri htỳx ri mẽ kot amnhĩ nhĩpêx xwỳnhjê hkôt amnhĩ nhĩpêx kêt nẽ. Nẽ ãm amnhĩ to mex pix o ri apa.,apinaye
Jejus kot mẽhõ mã àpênh xwỳnh o mex Tã nhũm Jejus mẽ kãm ujarẽnh pa hãmri nẽ ma akupỹm Kapanaũ hwỳr mõ.,apinaye
Hãmri nhũm kãm: —Ma ãm hãmri na ka akapẽr. Nom ixpê Ijaew kêt tã mẽ kuxwar ãm ixto mex grire kêt wehe. Anẽ.,apinaye
ã kot amnhĩ nhĩpêx anhỹr o pa jakamã koja pika piitã hkôt mẽ pa xwỳnh kwỳjaja kukwak ri amnhĩ kaxyw Tĩrtũm kôt hamaxpẽr nẽ hkôt amnhĩ xunhwỳ. Anẽ. Na pre ã finat Ijaisja Tĩrtũm nhỹ hã kormã Jejus wrỳk nẽ kator kêt ri tanhmã kot amnhĩ nhĩpêx to ho pa hkukamã harẽnh nẽ hã kagà anẽ. Tã nhũm mẽ hwỳr wrỳ nẽ ã mẽ hkôt amnhĩ nhĩpêx anhỹr o pa.,apinaye
Anhỹr tã nhũm mẽ inhma nẽ tanhmã mẽ inhmã amnhĩ jarẽnh to. Nom amnhĩ tã kuxi nẽ amnhĩ jarẽ nẽ mẽ inhmã: —Nà kormã. Inhõja axtem na. Mẽ ate inhõja pumunh kêt. Anẽ.,apinaye
Xà mẽ ate Tĩrtũm kapẽr ã kagà pumunh kêt kôt na pa ã mẽ amã ixkapẽr nẽ hã kagà anẽ? Nà ra mẽ ate omunh nẽ mar mex kênã. Tã mẽ ate mẽ kot tanhmã Jejus o hêx to xwỳnhjê pumunh mex nẽ mẽ harẽnh mar mex kaxyw na pa ã mẽ awỳr kagà nhĩpêx nẽ mẽnh anẽ. Kêr kê mẽ mẽmo arĩgro hã mẽ awỳr agjê nẽ tanhmã mẽ amã Jejus o hêx to ka mẽ aprĩ hã mẽ omunh mex kurê kumrẽx.,apinaye
Mẽ kot Jejus pĩr kukamã hamaxpẽr ã Tã nhũm Ijaew hkĩnhã ã arĩgro pê Pas wỳr apkati axkrut. Pas ã na hte mẽ ixpê Ijaewjaja amnepêm Tĩrtũm kot pika pê Ejit pê mẽ inhĩgêt nẽ mẽ ixpãmjê kator mã ijamaxpẽr kaxyw axpẽn wỳr akuprõ nẽ hã ixkĩnh. Na pa htem arĩgroja mã: “Pas” anẽ. Nẽ harẽnh o: “Mẽ pahte pãw kaxkrit kêt kur ã arĩgro” anẽ. Jakamã nhũm mẽ inhõ patre krãhtũmjê mẽ Tĩrtũm kapẽr tũm o mẽ ahkre xwỳnhjaja kãm Jejus pĩr prãm nẽ. Nom mẽ kãm hkôt kapẽr mar o mẽ pa xwỳnhjê pyma nẽ. Nẽ tee ri hã amnhĩ jahkre nẽ axpẽn mã: —Hêxta waa nẽ. Tanhmã kot puj wem ho nẽ kupĩĩ? Kot puj mẽ pahkĩnh kãm tanhmã ho nhũm mẽ hkĩnh xwỳnhjaja hã mẽ pahpumu nẽ mẽ pakamã gryk tỳx nẽ. Pu mẽ hã axpu nẽ hã tanhmã axpẽn to. Jakamã kwa pu mẽ kormã tanhmã ho hkêt nẽ. Anẽ.,apinaye
Hãmri nẽ hkôt mẽ pa ho mẽ pa xwỳnhjê mẽ akupỹm ixkrem agjê nhũm mẽ kãm: —Kwa aprĩ hã mẽ inhmã mẽ kot axpẽn kaga hã mẽ harẽnhta jarẽ pa mẽ ixprĩ hã kuma nà. Anẽ. Hãmri nhũm mẽ kãm:,apinaye
Mẽ arĩ akĩnh nẽ ri apa. Mẽ kot Kris pyrà nẽ mẽ panhĩpêx punuj tãã. Kêr kê Jejus nhỹrmã akupỹn mẽ pahwỳr wrỳ pu mẽ omu nẽ pahkĩnh tỳx o pahkĩnh tỳx.,apinaye
Nẽ mããnẽn mẽ pakapẽrja. Kêr pu mẽ ri tanhmã axpẽn mã pakapẽr punuj to hkêt nẽ. Nẽ ri axpẽn japrỳ hkêt nẽ. Nẽ amnhĩ krã hkôt pahtỳx ri tanhmã pakapẽr to hkêt nẽ. Ãm tãm axpẽn mã pakapẽr mex nẽ axpẽn mã Tĩrtũm mex o mex ã harẽnh o ri papa.,apinaye
Mẽ kot Tĩrtũm kapẽr o hêx Nẽ kot paj hpãnhã mẽ amã tanhmã Tĩrtũm Karõ jarẽnh to ka mẽ inhma. Tanhmã kot mẽ pahkrã hto nhũm mẽ pahte ahpỹnhã tanhmã kãm amnhĩ nhĩpêx to ho papaja kot paj mẽ amã harẽ.,apinaye
Nom koja mẽhõ amnhĩ kwỳjê ho mex kêt japêr. Nẽ õrkwỹ kamã hprõ nẽ hkrajaja nẽ hipêêxà nẽ katorxà nhũm mẽ kãm mẽ apkur xà nhõr kêt japêr. Koja mẽ ã amnhĩ nhĩpêx anhỹr jao Jejus kaga nẽ te mẽ kot hkôt amnhĩ xunhwỳr kêt xwỳnhjaja kot amnhĩ nhĩpêx pyràk o amnhĩ nhĩpêx nom amnhĩ tomnuj tỳx o mẽ hakre.,apinaye
Tã ra amnhĩ kaxyw hkôt mẽ pajamaxpẽr xwỳnhjaja. Kẽn pyràk xwỳnh pê Jejusja na mẽ pamã mex o mex. No mẽ kot hkaga xwỳnhjaja na htem hamaxpẽr punuj xwỳnh ã hkamnhĩx nẽ hkaga nẽ kãm hkĩnh kêt nẽ. Tĩrtũm kapẽr ã kagà htũm kot mẽ harẽnh kot: Na prem kẽn o amnhĩm õrkwỹ nhĩpêx kaxyw hkawrà ho pa nẽ kẽn maatija pumu nẽ htỳx omnuj ã hkamnhĩx nẽ hkaga. Mẽ kot hkaga htã nhũm Tĩrtũm mẽ kurom mex o kot kẽn piitã hakrenh par ã omunh kurê kumrẽx. Anẽ.,apinaye
Hãmri nhũm tee ri mẽ kuma mẽ kãm amnhĩ tã àprãr kãm hihtỳx nẽ mẽ kãm: —Kwa nà. Na pa Tĩrtũm noo mã mẽ amã amnhĩ jarẽ. Kot paj amnhĩ to ixêx japêr nhũm inhma nẽ hã tanhmã ixto. Nà uràk ixpê Garirej nhõ xwỳnhre hã. Ixte mẽhõ mũj pumunh kêt kumrẽx tã ka mẽ xatã axpẽn kôt ixte hkôt ixpa ho ixpa xwỳnh ã ixkamnhĩx o xa. Anhỹrja o ra mẽ kãm amnhĩ tã aprãr o axkrunẽpxi nhũm krãhyre hkàr kurê kumrẽx.,apinaye
Hãmri nhũm mẽ kuma nẽ tee ri kot tanhmã kutã kãm kapẽr to hkukamã hamaxpẽr nẽ axte mẽmoj tã hkukjêr kêt nẽ. Tanhmã kot mẽ amnhĩ to nẽ hamaxpẽr o hakre? Na prem tee ri kãm hamaxpẽr o hakrenh prãm kaprỳ. Jejus mẽmoj piitã hkukamã àhpumunh tỳx o àhpumunh tỳx.,apinaye
Hãmri nhũm mẽ kuma nẽ mẽ kãm: —Nà na pa hte amnhĩ krã hkôt mẽ ate ixtã apijaàm hprãm xàj tanhmã mẽ amã ixkapẽr to hkêt nẽ. Kot paj anẽ nẽ ãm ixtỳx ã amnhĩ nhĩpêx anhỹr kaprỳ. No Inhĩpêêxà tãm kãm mẽ apiitã mẽ ate ixtã apijaàm o apaja nhũm kãm hprãm. Mẽ ate Tĩrtũm kôt amnhĩ nhĩpêx o apa hã amnhĩ to axêx xwỳnhta tãm na kãm mẽ ate ixtã apijaàmja nhũm kãm hprãm. Tã ka htem ã amnhĩ nhĩpêx anhỹr kêt nẽ. Na ka htem ixkuk pumu nẽ axtem nẽ ixte Satanasti nhỹ hã mẽ amã ixêx o ri ixpa hã ijarẽ.,apinaye
Hãmri nhũm Jejus kuma nẽ hkôt mẽ pa ho mẽ pa xwỳnhjê mã kãm: —Hêxta waa nẽ. Ra mẽ ate Tĩrtũm nhỹ hã ixte mẽ ho mex ã ixpumunh ryy htã ixpyrà nẽ ã amnhĩ nhĩpêx anhỹr kêt nẽ. Mãn ka mẽ kormã kaxyw Tĩrtũm kôt ajamaxpẽr tỳx kêt nẽ. E amnẽ ixwỳr akra ho tẽ pa omu. Anẽ.,apinaye
Hãmri nẽ mẽ kãm tanhmã Jejus jarẽnh to ho pa nẽ mẽ kãm: —E mẽ inhma. Koja tokyx Tĩrtũm kot mẽ pakaxyw ãm xwỳnhta mẽ pahwỳr wrỳ. Ahpumunh tỳx o kot ijakrenh jakamã na pa hte ãm kukwak ri ixpa nẽ amnhĩ tã hã ixpijaàm rãhã ho ri ixpa. Te ixkràm ã ixpijaàm o amnhĩ nhĩpêx pyràk.,apinaye
Hãmri nhũm kãm: —Nà kot kêp ho rax nẽ ho ĩpresta xwỳnhta koja kãm hkĩnh tỳx o hõta jakre. Anẽ. Hãmri nhũm kãm: —Tỳ. Nà ãm hãmri na ka ã harẽnh anẽ.,apinaye
Hãmri nhũm kuma nẽ amnhĩ wỳr pôristi krãhtũm nhỹ hã mẽ hamãr xwỳnh ã karõ nẽ kãm: —Kwa ma mẽ akrãhtũm wỳr ixtàmnhwỳta o tẽ kê kãm mẽmoj jarẽ nà? Anẽ.,apinaye
Te finat Eris kot mẽmoj tã hwỳr nhũm kot mar nẽ kãm ho anhỹrta pyràk. Erisja kêp mẽ panhĩõ na pre. Tã na pre hkwỳjaja amnhĩ tomnuj pix o pa nhũm tee ri mẽ omu nẽ mẽ hã na wrỳk kêt kaxyw ho Tĩrtũm wỳr kãm hihtỳx nẽ. Hãmri nhũm kuma nẽ kãm ho anẽ nhũm na wrỳk kêt ry rax kumrẽx. Hã amgrà axkrunẽpxi nẽ hkôt mytwrỳ kêp 6. Mẽ kot amnhĩ tomnuj tỳx o paja mỳrapê. Tã nhũm Eris axte mẽ ho kuwỳ nhũm axte mẽ hwỳr na rẽ nhũm akupỹm katàt kôt wrỳk mex nẽ. Nhũm akupỹm mẽ hpur kãm mẽ õja mẽ kãm mex nẽ akupỹm mẽ kãm ô rũnh nẽ. Tã ã Tĩrtũm kot Eris mar nẽ kãm mẽmoj nhĩpêx anhỹrja pyrà nẽ koja mẽ pama nẽ mẽ pamã mẽmoj tanhmã ho.,apinaye
Hãmri nhũm kãm: —Kwa nhũm paa. Ixte amã ixkapẽr xwỳnhja ixpê Kris na pa. Jakamã na pa ixprĩ hã amã ã ixkapẽr anẽ. Anẽ.,apinaye
Nẽ amgrà pê kôk krihkritja nhũm htem kuma nẽ arĩgro htỳx mã hamaxpẽr kurê kumrẽx. Hãmri nhũm arĩgro htỳx nẽ.,apinaye
Hãmri nhũm mẽ piitã omu nẽ kamã no pyma nẽ. Hãmri nẽ axpẽn mã: —Kokỹỹ. Na hte Jejus amnhĩ krã hkôt àhpumunh tỳx xà hkôt mẽkarõmnuti mã kapẽr nẽ mẽ hano nhũm htem kuma nẽ mẽ kêp hapôx kurê kumrẽx. Anẽ.,apinaye
—Mẽ amã ixkapẽr mar prãm tã na ka mẽ kormã ixkôt amnhĩ xunhwỳr kêt nẽ. Kwa wem ma amnhĩ to amõr gri nẽ tokyx ixkôt amnhĩ xunhwỳ kêt wehe. Kot kaj mẽ anhỹr kêt nẽ hãmri nẽ te mẽ ate ixkutã amnhĩ xunhwỳr xwỳnh pyràk o amnhĩ nhĩpêx.,apinaye
Nom kot puj mẽ ã amnhĩ nhĩpêx anhỹr kêt nẽ ahpỹnhã tanhmã mẽ hikàxpore rũnh xwỳnhjê ho mex to nẽ ahpỹnhã tanhmã mẽ kêp amrakati xwỳnhjê nhĩpêx to japêr. Hã kot puj mẽ Tĩrtũm kapẽr htũmta nhĩrôp pakuhê nẽ amnhĩ tomnuj nẽ.,apinaye
Jakamã e kwa kêr pu mẽ mãmrĩ paxàmnhĩx amnhĩ to Tĩrtũm wỳr o papa. Ra Jejus kot mẽ panê htyk nhũm mẽ pahte amnhĩ kaxyw hkôt pajamaxpẽr rãhã ho papa jakamã kêr pu mẽ axte mẽ pahpê amnhĩ tomnuj xwỳnh ã amnhĩ jarẽnh kêt nẽ. Kêr pu mẽ nhỹrmã tanhmã pajamaxpẽr punuj to rỳ tanhmã amnhĩ tomnuj to hãmri nẽ tee ri ja hã amnhĩ pumu nẽ pahkaprĩ kamã amnhĩ to Tĩrtũm wỳr kurê kumrẽx. Jejus ra kot mẽ pahte amnhĩ tomnuj pãnhã amnhĩrer par jakamã kot puj mẽ Tĩrtũm mã tanhmã mẽ pahte amnhĩ tomnuj to hã amnhĩ jarẽ nhũm mẽ pama nẽ axte kãm hamaxpẽr kêt nẽ. Pu mẽ te paxwỳr nẽ pahte amnhĩ nê pagrã htyk kuhõnh par nẽ akupỹm pamex pyràk. Nẽ axte paxàmnhĩx amnhĩ to Tĩrtũm wỳr o papa.,apinaye
Hãmri nẽ tee ri kot tanhmã mẽmoj tã wa kãm àkjêr to hkukamã hamaxpẽr. No nhũm hte grà xwỳnh ra kot mẽ hwỳr àr nẽ Simãw Pêtre wa kuri mex nẽ ãm nhũm mẽ kot no ho omunh jakamã wa kãm àkjêr kêt nẽ.,apinaye
Jakamã kwa ixkràmnhwỳjaja. Kêr ka mẽ Kris kutêp kapẽr kôt amnhĩ nhĩpêx mex rãhã ho ri apa. Jao kutêp ajamakêtkati nẽ axàmnhĩx axpẽn kôt apa. Kêr ka mẽ nhỹrmã amnhĩ wỳr omu nẽ tee ri amnhĩ kukamã ajamaxpẽr kêt nẽ. Ate tãm amnhĩ nhĩpêx o apa hã amnhĩ pumu nẽ akĩnh nẽ amnhĩ wỳr omunh o akuhê.,apinaye
Tanhmã mẽ pahte mẽ pahprõjê 10.2- Nhũm Jejus arĩ mẽ kãm kapẽr nẽ mẽ kãm: —Nẽ na pre finat Mojesja mẽ panhĩgêtjê mã Tĩrtũm kapẽr tũm kwỳ jarẽ nẽ mẽ kãm: “Kêr ka mẽ amnhĩ prõ pix tãnopxar o ri apa. No mẽ kuhpa hã nhãm mẽhõ ho amnhĩkati ho ri apa hkêt nẽ.” Anẽ. Ãm hãmri na pre mẽ kãm ja hã karõ.,apinaye
Na htem mẽ umre hã hkĩnh kêt nẽ. Mjên nyw xwỳnhja ã na htem hkĩnh. Tã ja pyrà nẽ koja mẽ axte ixte mẽ kãm Jejus jarẽnh mar kaxyw ixwỳr mrar kêt nẽ. Ãm hwỳr koja mẽ hpãnhã mra nẽ tãm mar o kuhê. Ja mex kumrẽx.,apinaye
Nẽ kot inhmã ixkapẽr ã kagà xwỳnh Testi haxwỳja mẽ awỳr hpẽr mẽ. Kêp Kris kôt mẽ pahtõ na. Nẽ Kris kôt mẽ pahtõ Gajre haxwỳja mẽ awỳr hpẽr mẽ. Õrkwỹ kamã na hte Kris kwỳjaja axpẽn wỳr akuprõ nẽ kamã Tĩrtũm mã amnhĩ jarẽ nẽ kapẽr ã kagà kamã harẽ nẽ mar o hkrĩ. Õrkwỹ kamã na pa pre pôj. Nẽ mẽ pahtõ Eras haxwỳja mẽ awỳr pẽr mẽ. Na hte jar krĩ ja kamã Rõm nhõ pahihti mã õ kàxpore jamãr pê ho mẽmoj to anhỹr o pa. Nẽ Kris kôt pahtõ Kwatre haxwỳja mẽ awỳr hpẽr mẽ. E jajaja piitã na mẽ awỳr hpẽr rẽ.,apinaye
Hãmri nẽ hpãnhã myta mã: —E anhĩhkra katàt. Anẽ. Hãmri nhũm ĩhkra katàt nẽ mex kurê kumrẽx.,apinaye
Jejus kot mẽhõ hkra nê mẽkarõmnuti janor Hãmri nhũm Jejus nẽ Simãw Pêtre nẽ Xiakre nẽ Juãwja mẽ akupỹm hkwỳjê hwỳr hpôx o mra nẽ amnhĩ kukamã hkwỳjê pumu nhũm mẽ ohtô nẽ mẽ hã akuprõ nẽ mẽ kãm kapẽr. Nhũm Tĩrtũm kapẽr tũm o mẽ ahkre ho mẽ pa xwỳnhjaja mẽmoj tã mẽ hkukjêr o kuhê. Jakamã nhũm Jejus mẽ hwỳr hpôx o tẽ nhũm mẽ pikuprõnh xwỳnhjaja amnhĩ wỳr omu nẽ hkĩnh nẽ. Hãmri nẽ kutã hprõt nẽ kãm: —Pa. Nà ãm hãmri na ka akupỹn mẽ ixwỳr tẽ. Anẽ.,apinaye
—Kwa pahihti. Nà amnhĩ to hêx o pa xwỳnhta na pre kormã htĩr nẽ pa ri tanhmã amnhĩ jarẽnh to ho pa. Nẽ nhỹrmã ty nẽ htyk ã apkati axkrunẽpxi pix nẽ akupỹm htĩr ã amnhĩ jarẽ.,apinaye
Mẽ kãm ixkurê xwỳnhjaja na htem Jejus ã inhĩpêx kati htã ã inhĩpêx anhỹr japjê hkêt nẽ. Nom kot paj nhỹrmã ty nhũm Jejus akupỹm ixto ixtĩr pa Tĩrtũm mẽ wa kuri inhmex kumrẽx nẽ ixpa ho ixpa. Mẽ kot ixtomnujja na mẽ ho apkati grêre no kot paj nhỹrmã Tĩrtũm mẽ Krata wa kuri inhmex kumrẽx nẽ ixtĩr tũm nẽ ri ixpa ho ixpa. Jao rãhã ho rãhã.,apinaye
Hãmri nẽ wa ma tẽ nhũm mẽ hkwỳja ma wa hkôt mra. Ijaew kwỳjaja nẽ Ijaew kêt xwỳnh kãm Tĩrtũm kĩnh xwỳnhjaja nhũm mẽ ma wa hkôt mra. Hãmri nhũm wa pry hã mẽ kãm kapẽr o mõ. Tĩrtũm kot mẽ kutã nojarêt rãhã ho pa nhũm mẽ kot amnhĩ tã omunh nẽ hkôt amnhĩ nhĩpêx tỳx rãhã ho pa nẽ hkaga hkêt ã mẽ kãm kapẽr o mõ.,apinaye
Rôm nhũm Jajti mã mẽ àpênh xwỳnhjaja õrkwỹ rũm ma õ patrãw kutã mra nẽ wa hkaxpa nẽ Jajti mã kãm: —Kwa na ra akra apê ty. Mo kaxyw kot ka kêt amnhĩ kôt Jejus o mõ? Kwãr mãmrĩ ma akupỹm awjanã nẽ tẽ. Anẽ.,apinaye
Hãmri nhũm kãm: —Kwa pa na pa pre amnhĩ to Rõm nhõ xwỳnh prãm xàj amnhĩ pãnhã mẽ kãm amnhĩrer rax nẽ. Anẽ. Nhũm Pawre kãm: —Tỳ nom pa na pa pre amnhĩ pãnhã mẽ kãm amnhĩrer kêt nẽ. Inhĩpêêxà hkôt ixpê Rõm nhõ xwỳnh na pa. Anẽ.,apinaye
Amnepêm mẽ kot Tĩrtũm nhỹ hã kapẽr jarẽnh o mẽ pa xwỳnhjaja na prem mẽ panhĩgêtjê mã kapẽr o pa. Tĩrtũm Karõ nhỹ hã mẽ kãm kapẽr nẽ mẽ kãm: —E na Tĩrtũm mẽ pamã amnhĩ jarẽ nẽ amnhĩ jarẽnh o: Kot paj nhỹrmã axtem ixkapẽr nyw o mẽ amã ixkapẽr. Nẽ mẽ akrãm hagjê ka mẽ mar tỳx pê hã ano htỳx nẽ ho apa. Ixkapẽr tũm na pa pre mẽ amã kẽn pota ã hã kagà. Nom ixkapẽr nyw kot paj axtem mẽ akrãm hagjê.,apinaye
Jejus kêp Tĩrtũm kot mẽ pahwỳr mẽnh xwỳnh Hãmri nhũm Jejus amnhĩ tã Parijew nhõ xwỳnhjê jamaxpẽr kôt mẽ omu hãmri nẽ mẽ kêp kato nẽ hpãnhã ma nhỹhỹm krĩ hõ hwỳr ma tẽ. Nhũm mẽ ohtô nẽ omu nẽ ma hkôt mra nhũm mẽ omu nẽ akupỹm mẽ kãm mẽ à xwỳnh piitã ho mex.,apinaye
Jakamã na pa tee ri mẽ kot tanhmã ixtomnuj tota kukamã ijamaxpẽr o ri ixpa hkêt nẽ. Ja koja tokyx hapêx. Na pa hte ãm nhỹrmã Tĩrtũm nhõ krĩ kamã inhmex nẽ ixkĩnh rãhã ri ixpaja pix kukamã ijamaxpẽr o ri ixpa.,apinaye
Jakamã kot kaj mẽ atõ ja hã mẽ inhma nẽ ãm mẽ inhma nẽ arĩ ã amnhĩ nhĩpêx anẽ. Hãmri nẽ mẽ pajaja mẽ ixkapẽr nhĩrôp axãm kêt nẽ. Tĩrtũm kapẽr nhĩrôp kot kaj xa. Nẽ mããnẽn kot mẽ pahwỳr Karõ mẽnh xwỳnhja kapẽr nhĩrôp kot kaj xa.,apinaye
Tã ra hpigêt tỳx nẽ hkurẽ hkêt nẽ pa. Te ra ri htyk kaxyw pa pyràk. Nhũm hprõ Sara haxwỳja hpigêx tỳx nẽ. Kamrô hkêt ã amgrà xohtô rax kumrẽx. Nhũm wa aa hkra hkêt nẽ pa htã nhũm Tĩrtũm nhỹrmã wa hkra hã wa kãm awjarẽ nhũm wa kuma nẽ amnhĩ kaxyw hkôt hamaxpẽr kurê kumrẽx. Nom amnhĩ tã kuma nẽ tee ri amnhĩ kukamã hamaxpẽr hkêt nẽ. Na pre wa kuma nẽ axpẽn mã:—Nà kot puj xep hãmri tã pahkra. Tĩrtũm kot hã ã pajarẽnh anhỹr kênã. Anẽ.Tã ã wa kot hkra kaxyw Tĩrtũm mã hamaxpẽr anhỹr jakamã na pre Apraãwja hprõ htu. Ra wa hamẽ hpigêt tỳx kumrẽx tã nhũm htu. Nhũm wa hkra Ijakja gaa nẽ wa kãm kato. Jakamã nhũm wa gaa nẽ rĩ wa hkanrẽhã wa htàmnhwỳ xohtô rax o ohtô rax. Ohtô ho kaxkwa kamã kanhêti xohtô jakre. Nẽ ohtô ho gô xujanãr mỳri pikahti grà hkryre jakre. Jakamã nhũm mẽ tee ri mẽ ho kõta hpar mã. Nhũm Apraãw kêp mẽ hpàr krax.,apinaye
Hãmri nẽ piitã ma pikaja rũm mẽ kãm harẽnh o hprõt nhũm mẽ piitã harẽnh ma.,apinaye
• Koja mẽ tãm amnhĩ nhĩpêx o pa nhũm mẽ piitã axpẽn mã mẽ mex ã mẽ harẽ. • Nẽ mẽ hprõ pix tãnopxar o pa nẽ kuhpa hã nhãm mẽnijê ho amnhĩkati hkêt nẽ. • Nẽ kê mẽ hkrajaja hipêêxà pyrà nẽ amnhĩ kaxyw Jejus kôt hamaxpẽr o pa. Jao hipêêxà nẽ katorxà wa kapẽr ma nẽ wa hkôt amnhĩ nhĩpêx. No ri htỳx ri amnhĩ tomnuj o pa hkêt nẽ. Anhỹr o na pa pre mẽ hã amã karõ.,apinaye
Mãn ka prem ra Tĩrtũm kapẽr ã kagà htũm kot ja jarẽnh ma nà? Harẽnh kot: Na prem kẽn o amnhĩm õrkwỹ nhĩpêx kaxyw hãmri nẽ kẽn maati pumu nẽ htỳx omnuj ã hkamnhĩx nẽ hkaga. Mẽ kot hkaga htã nom nhũm Tĩrtũm mẽ kurom mex o kot kẽn piitã hakrenh par ã omunh kurê kumrẽx. ãm hãmri na pre ã mex ã omunh anẽ. Anẽ. Ã Tĩrtũm kapẽr ã kagà htũm kot harẽnh kot anhỹr. Anẽ.,apinaye
—Nẽ kot ka mẽ nhỹri Tĩrtũm nhỹ hã mẽ kãm kapẽr jarẽnh xwỳnhjê hõ tanhmã ho mex to nhũm Tĩrtũm hã apumu nẽ nhỹrmã hã ato mex nẽ. Rỳ ka mẽ mẽhõ kot Tĩrtũm kôt amnhĩ nhĩpêx xwỳnhjê hõ pumu nẽ tanhmã ho mex to. Nhũm Tĩrtũm hã apumu nẽ mããnẽn hã ato mex nẽ. Te ate mẽhõ ho mexta pyrà nẽ mããnẽn ato mex nẽ.,apinaye
Nẽ koja akwỳjê hõ mẽmoj tã hkĩnh nẽ. Ka omu nẽ uràk nẽ ỹ hã akĩnh nẽ. No koja mẽmoj tã hkaprĩ nẽ mỳr o nhỹ ka omu nẽ ra uràk nẽ ỹ hã akaprĩ nẽ.,apinaye
Nẽ amnepê mã mẽ pahte amnhĩ krã hkôt tanhmã mẽ pahte amnhĩ nhĩpêx to ho ri papata ã na pu prem amnhĩ tomnuj pix o ri papa. Ra mẽ pahte Tĩrtũm kapẽr mar tỳx tã kuma nẽ ãm kuma nẽ ri papa nẽ ri hkôt amnhĩ nhĩpêx kêt nẽ. Mỳrapê nhũm Tĩrtũm tee ri ja hã mẽ pahpumu nẽ mẽ pahtyk nẽ ma mẽ kot amnhĩ xà htỳx kamã hamak tũm xà hwỳr papa mã xwỳnhjê hã mẽ pajarẽ.,apinaye
Ijaxwỳja na pa hte amnhĩ xà htỳx kamã ijamak o ixkrĩ. Na pre htem Jejus ã ixtomnuj o pa ka prem ja hã ijarẽnh ma nẽ hã ixpumu. Tã ota kê mẽ ra axte tanhmã hã inhĩpêx to. Pa kê amnhĩ xà htỳx kãm ijamak o ixkrĩ ka mẽ ijarẽnh ma. Tã xep mẽ ixpyrà nẽ Kris ã amnhĩ xà htỳx kamã ajamak o apa. Nom kwa kêr ka mẽ tee ri amnhĩ kukamã ajamaxpẽr o akaprĩ nẽ apa hkêt nẽ.,apinaye
Na ka htem mẽ kurom Kris kôt amnhĩ nhĩpêx mex nẽ nhũm xep mẽ piitã mẽ apumu nẽ axpẽn mã ja hã mẽ ajarẽnh o ri pa. Pa mẽ ajarẽnh ma nẽ ixkĩnh nẽ. Tã kêr ka mẽ arĩ ajamaxpẽr mex rãhã ho ri ajamaxpẽr o apa. Nẽ amnhĩ nhĩpêx mex rãhã nẽ. No tanhmã ajamaxpẽr punuj to ho ri amnhĩ tomnuj o ri apa hkêt nẽ. Ã mẽ ate amnhĩ nhĩpêx anhỹrja na inhmã hprãm.,apinaye
Pawre kot ra htyk kaxyw ã Nẽ mẽ kot ixpĩr xà hã arĩgroja ra hwỳr ahtêp o mõ. Kot paj pẽr tokyx ty. Amnepêm na prem Tĩrtũm mã mẽmoj nhõr kaxyw nẽ mẽ hkõm xà kamã mẽmo kagôja py nẽ mẽ kot Tĩrtũm mã mẽmoj nhõr xà hã mêstija ã hkapĩr pa nhũm hapêx. Tã te ixpê mẽ hkõm xà kamã mẽmo kagô pikapĩrta pyràk. Kot paj tokyx ty nẽ jar ijapêx.,apinaye
